"Final_EA_code","interview__id","Payment_id","s3q26","s3q27","s3q28","s3q29"
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",1,1,1,30000,2
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",4,2,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",3,2,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",11,2,,,
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",0,,1,4000,2
"302205050202","3a542ba2ee9a46dcb7835e47f9c7612c",10,1,1,2000,2
"404207040904","3ac09195350c451580bdcc430347f62d",11,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",8,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",0,,1,10142,2
"404207040904","3ac09195350c451580bdcc430347f62d",5,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",12,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",1,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",2,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",3,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",4,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",7,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",6,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",10,2,,,
"404207040904","3ac09195350c451580bdcc430347f62d",9,1,1,7000,96
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",6,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",10,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",8,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",7,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",1,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",4,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",12,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",2,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",11,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",0,,1,3000,2
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",3,2,,,
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",9,1,1,2000,2
"329106020616","3b3c7af2481243f894a3a0b95ecb924a",5,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",12,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",4,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",8,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",9,1,1,3000,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",6,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",7,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",0,,1,5000,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",11,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",2,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",1,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",10,1,1,500,2
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",3,2,,,
"325103060210","3ce08aeb981a41a5bc347d2a41198d4c",5,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",10,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",0,,1,10000,1
"211105030205","3cf0a1fa46ae46828806f8595135cb16",9,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",5,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",4,1,2,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",6,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",2,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",8,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",1,1,1,30000,2
"211105030205","3cf0a1fa46ae46828806f8595135cb16",12,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",11,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",7,2,,,
"211105030205","3cf0a1fa46ae46828806f8595135cb16",3,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",5,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",9,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",1,1,1,5800,2
"204302051318","3d61703566614f43b422c80f897bc1e4",6,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",7,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",4,1,2,,
"204302051318","3d61703566614f43b422c80f897bc1e4",12,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",10,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",3,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",0,,2,,
"204302051318","3d61703566614f43b422c80f897bc1e4",8,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",11,2,,,
"204302051318","3d61703566614f43b422c80f897bc1e4",2,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",10,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",0,,2,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",1,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",6,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",9,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",5,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",11,,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",2,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",8,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",7,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",12,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",3,2,,,
"223108100606","3f41cdc7f4484a90894f7afe2a53b89b",4,1,2,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",12,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",2,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",8,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",0,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",11,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",3,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",5,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",10,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",6,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",4,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",1,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",7,,,,
"104104030820","40927a9f8da44e0980c45b12154cbe6e",9,,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",6,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",11,1,1,500,1
"303405071314","41d507da42f24faaa7e7d79bf789ee25",12,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",10,1,1,2000,1
"303405071314","41d507da42f24faaa7e7d79bf789ee25",8,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",1,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",3,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",4,1,2,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",9,1,1,2000,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",2,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",0,,1,1000,2
"303405071314","41d507da42f24faaa7e7d79bf789ee25",7,2,,,
"303405071314","41d507da42f24faaa7e7d79bf789ee25",5,2,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",5,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",8,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",9,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",1,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",3,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",0,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",10,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",2,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",7,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",6,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",12,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",11,,,,
"203301010111","44c8e8b546fa4e92b4e149105804a139",4,,,,
"202205030602","4582b29c263744c49916b533238ce553",11,2,,,
"202205030602","4582b29c263744c49916b533238ce553",12,2,,,
"202205030602","4582b29c263744c49916b533238ce553",4,2,,,
"202205030602","4582b29c263744c49916b533238ce553",1,2,,,
"202205030602","4582b29c263744c49916b533238ce553",9,2,,,
"202205030602","4582b29c263744c49916b533238ce553",3,2,,,
"202205030602","4582b29c263744c49916b533238ce553",10,2,,,
"202205030602","4582b29c263744c49916b533238ce553",0,,1,4500,2
"202205030602","4582b29c263744c49916b533238ce553",8,2,,,
"202205030602","4582b29c263744c49916b533238ce553",5,2,,,
"202205030602","4582b29c263744c49916b533238ce553",7,2,,,
"202205030602","4582b29c263744c49916b533238ce553",6,2,,,
"202205030602","4582b29c263744c49916b533238ce553",2,2,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",12,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",5,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",7,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",9,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",6,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",2,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",0,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",8,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",4,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",1,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",10,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",3,,,,
"229104021009","45e2495043be477d9602ba8645c8bf4a",11,,,,
"411302020404","468987393fd44482ae5a32350511eae9",0,,1,13286,2
"411302020404","468987393fd44482ae5a32350511eae9",4,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",3,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",10,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",11,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",8,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",1,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",7,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",9,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",2,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",12,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",6,2,,,
"411302020404","468987393fd44482ae5a32350511eae9",5,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",6,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",12,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",2,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",0,,1,19714,2
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",9,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",4,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",10,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",1,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",7,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",5,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",3,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",11,2,,,
"412201070408","46bc8364e56f4e2ab24e7cb582ffa6f5",8,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",11,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",5,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",6,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",8,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",7,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",9,1,1,4000,2
"405203030403","481f3d44d4074b55b71c4bd5c9624349",1,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",2,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",3,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",10,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",12,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",4,2,,,
"405203030403","481f3d44d4074b55b71c4bd5c9624349",0,,1,3000,2
"124101050312","49123f99dd9b4867a7ae5242708194e8",0,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",1,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",12,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",2,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",6,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",10,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",4,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",3,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",7,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",9,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",5,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",11,,,,
"124101050312","49123f99dd9b4867a7ae5242708194e8",8,,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",4,2,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",0,,1,5000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",1,1,1,82000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",8,2,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",7,2,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",6,2,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",9,1,1,65000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",2,1,1,17000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",12,1,1,500,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",3,2,,,
"317107051210","4936d20fd0be487bb99a45cce8212c35",11,1,1,2000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",10,1,1,2000,2
"317107051210","4936d20fd0be487bb99a45cce8212c35",5,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",5,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",3,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",0,,2,,
"104208040401","49d2684cbd464eefb0be494729d22b00",9,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",11,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",7,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",2,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",4,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",12,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",10,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",6,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",8,2,,,
"104208040401","49d2684cbd464eefb0be494729d22b00",1,1,1,93000,2
"102103041252","4af38353df164c5899db4e345313f601",7,,,,
"102103041252","4af38353df164c5899db4e345313f601",10,,,,
"102103041252","4af38353df164c5899db4e345313f601",0,,,,
"102103041252","4af38353df164c5899db4e345313f601",2,,,,
"102103041252","4af38353df164c5899db4e345313f601",3,,,,
"102103041252","4af38353df164c5899db4e345313f601",1,,,,
"102103041252","4af38353df164c5899db4e345313f601",11,,,,
"102103041252","4af38353df164c5899db4e345313f601",12,,,,
"102103041252","4af38353df164c5899db4e345313f601",9,,,,
"102103041252","4af38353df164c5899db4e345313f601",5,,,,
"102103041252","4af38353df164c5899db4e345313f601",8,,,,
"102103041252","4af38353df164c5899db4e345313f601",4,,,,
"102103041252","4af38353df164c5899db4e345313f601",6,,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",6,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",1,1,2,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",8,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",5,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",7,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",2,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",3,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",10,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",9,1,2,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",4,1,2,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",0,,2,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",12,2,,,
"306203010305","4b14fdfdc4154af5a1bcb1b438adbdae",11,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",2,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",7,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",5,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",12,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",3,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",4,1,2,,
"201203010310","4dd40973252a4df3b81cc3878d136268",10,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",6,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",11,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",8,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",1,1,1,6500,2
"201203010310","4dd40973252a4df3b81cc3878d136268",9,2,,,
"201203010310","4dd40973252a4df3b81cc3878d136268",0,,1,2000,1
"212305020404","4e6fd738620241a78230c9437484db77",1,1,1,30000,2
"212305020404","4e6fd738620241a78230c9437484db77",12,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",0,,2,,
"212305020404","4e6fd738620241a78230c9437484db77",3,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",2,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",11,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",7,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",5,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",10,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",4,1,2,,
"212305020404","4e6fd738620241a78230c9437484db77",9,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",6,2,,,
"212305020404","4e6fd738620241a78230c9437484db77",8,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",12,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",11,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",1,1,1,8000,2
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",7,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",2,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",10,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",3,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",0,,1,8000,2
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",9,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",6,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",5,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",8,2,,,
"110305010603","50a0e9476f3f4947b4d66dd8a705c802",4,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",10,1,1,500,2
"317103020201","51986b54676d4e3085ac48d351aad29f",6,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",5,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",0,,1,7000,2
"317103020201","51986b54676d4e3085ac48d351aad29f",11,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",2,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",3,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",8,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",12,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",9,1,1,1500,2
"317103020201","51986b54676d4e3085ac48d351aad29f",7,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",1,2,,,
"317103020201","51986b54676d4e3085ac48d351aad29f",4,2,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",0,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",1,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",3,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",2,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",10,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",12,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",6,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",11,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",7,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",8,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",9,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",4,,,,
"417201010905","527a88628b1c4245adb71c4662a1af4e",5,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",5,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",12,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",7,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",6,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",10,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",8,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",0,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",1,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",2,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",3,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",9,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",4,,,,
"403101020501","5300060198c04c3485bf13651c7b82d3",11,,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",7,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",5,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",6,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",0,,2,,
"116102050101","53fa8063d7db4987a04f9cae08506685",4,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",12,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",11,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",9,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",8,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",2,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",10,2,,,
"116102050101","53fa8063d7db4987a04f9cae08506685",1,1,1,16000,2
"116102050101","53fa8063d7db4987a04f9cae08506685",3,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",11,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",1,1,1,8500,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",12,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",0,,1,9000,2
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",6,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",4,1,2,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",9,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",10,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",2,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",5,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",8,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",7,2,,,
"230109050511","54d04063673a4a7ab972f1199ab4e1ff",3,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",3,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",4,1,2,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",12,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",11,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",9,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",1,1,1,5000,2
"115303050716","559f5482d2fa4c78972662ac4ceb915d",7,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",0,,2,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",2,1,1,20000,4
"115303050716","559f5482d2fa4c78972662ac4ceb915d",6,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",5,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",10,2,,,
"115303050716","559f5482d2fa4c78972662ac4ceb915d",8,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",8,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",3,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",10,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",12,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",2,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",7,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",0,,1,21428,2
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",5,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",6,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",11,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",1,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",9,2,,,
"418104030103","55b84b9565e64200bcc7eaa60d8418c4",4,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",7,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",12,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",9,1,1,3000,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",0,,1,5000,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",2,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",11,1,1,500,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",8,1,2,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",4,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",1,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",10,1,1,500,2
"323106040915","57061e3264f84996a2ba50e00b820c3d",6,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",3,2,,,
"323106040915","57061e3264f84996a2ba50e00b820c3d",5,2,,,
"419204020202","58cf916082f84b129b54810c4162440b",3,,,,
"419204020202","58cf916082f84b129b54810c4162440b",7,,,,
"419204020202","58cf916082f84b129b54810c4162440b",1,,,,
"419204020202","58cf916082f84b129b54810c4162440b",10,,,,
"419204020202","58cf916082f84b129b54810c4162440b",12,,,,
"419204020202","58cf916082f84b129b54810c4162440b",0,,,,
"419204020202","58cf916082f84b129b54810c4162440b",9,,,,
"419204020202","58cf916082f84b129b54810c4162440b",6,,,,
"419204020202","58cf916082f84b129b54810c4162440b",8,,,,
"419204020202","58cf916082f84b129b54810c4162440b",4,,,,
