"hhid","AGroup_ID","s8aq01","s8aq02","s8aq03","s8aq04","s8aq05","s8aq06a","s8aq06b"
"40bd45903364468c931cc28af39f5064",107,5,1,0,,,,
"40fe671de7d7403db17b5143b9400637",105,0,,,,,,
"41161a7161a7457b84a221d17c13782c",108,0,,,,,,
"41161a7161a7457b84a221d17c13782c",107,0,,,,,,
"41198746385f4ff59785f94d9a8475d1",107,0,,,,,,
"413d5b0ec93349f8979646314ed8ad97",107,0,,,,,,
"4148c3c43e0944e0b8f708379e23070e",105,0,,,,,,
"4148c3c43e0944e0b8f708379e23070e",106,0,,,,,,
"4148c3c43e0944e0b8f708379e23070e",107,1,3,0,,,,
"4148c3c43e0944e0b8f708379e23070e",108,0,,,,,,
"414d6d0e3b5a490589667ffd66ffadbc",107,2,1.5,0,,,,
"416dec136ad7406f8c8760d1e9cfef88",105,0,,,,,,
"416dec136ad7406f8c8760d1e9cfef88",107,1,0.5,0,,,,
"419aeb8cf20b477ab14959fed173ed47",107,0,,,,,,
"419aeb8cf20b477ab14959fed173ed47",101,0,,,,,,
"419aeb8cf20b477ab14959fed173ed47",106,1,15,0,,,,
"41a071f11f70493d95c79e97cdfedc25",106,0,,,,,,
"41a071f11f70493d95c79e97cdfedc25",105,0,,,,,,
"41a071f11f70493d95c79e97cdfedc25",108,0,,,,,,
"41a071f11f70493d95c79e97cdfedc25",107,0,,,,,,
"41a0d7ea37784a2fa40f381785b4df50",105,0,,,,,,
"41a0d7ea37784a2fa40f381785b4df50",107,1,2,0,,,,
"41ba424b666041cda63b370a2a903878",106,2,10,0,,,,
"41ba424b666041cda63b370a2a903878",108,0,,,,,,
"420c5338635b4d769aa8fc629ac0b51d",106,0,,,,,,
"420c5338635b4d769aa8fc629ac0b51d",107,0,,,,,,
"420c5338635b4d769aa8fc629ac0b51d",105,0,,,,,,
"4262515bdbe5433c97ca0af8712f6c5a",105,0,,,,,,
"4262515bdbe5433c97ca0af8712f6c5a",107,0,,,,,,
"4262515bdbe5433c97ca0af8712f6c5a",106,0,,,,,,
"4278b9b2a3f54a0ab7d6f0ef477e658b",107,0,,,,,,
"42b460c56a684d62abac827c6bfcee5f",105,0,,,,,,
"42b460c56a684d62abac827c6bfcee5f",107,4,1.5,0,,,,
"42c89a0c06dc406daf794cef54865d89",105,0,,,,,,
"42d4c1e7b7984e4790ee7ddae6727a71",107,0,,,,,,
"42d4c1e7b7984e4790ee7ddae6727a71",104,0,,,,,,
"42f4799429c6490ebbcd277e13fa744d",106,0,,,,,,
"43043f77f99e421aaa48b4bd6b4bb7fb",107,1,0.5,0,,,,
"43043f77f99e421aaa48b4bd6b4bb7fb",106,0,,,,,,
"4310f37c41cc4282b40ed4de953b8451",107,0,,,,,,
"431957a3478248aeb6c4637eda5a1ad4",107,1,1.5,0,,,,
"431957a3478248aeb6c4637eda5a1ad4",106,0,,,,,,
"431957a3478248aeb6c4637eda5a1ad4",105,0,,,,,,
"431957a3478248aeb6c4637eda5a1ad4",102,0,,,,,,
"43392820ec5e41a382f503a3e366dacb",105,0,,,,,,
"43392820ec5e41a382f503a3e366dacb",107,0,,,,,,
"43392820ec5e41a382f503a3e366dacb",106,0,,,,,,
"435958379633491091da32dc012eff9c",107,2,4,0,,,,
"435987dbfde14869be5af088f849bbd4",105,0,,,,,,
"43676e7af3a347c390eb7bc294784dfd",106,0,,,,,,
"43740d64efea4f6f9aae6d98804d35f7",106,0,,,,,,
"43740d64efea4f6f9aae6d98804d35f7",107,5,0.5,0,,,,
"43740d64efea4f6f9aae6d98804d35f7",105,0,,,,,,
"439470905bc046a3b4ca092ebbb281fc",106,0,,,,,,
"43af06e45e854932b354795bd27ced75",107,2,1.5,0,,,,
"43b0e1943e7a4c18878c5d16734359f2",107,1,1.5,0,,,,
"43bac0bfd7ee426194c740ee447ad4d0",107,0,,,,,,
"43bac0bfd7ee426194c740ee447ad4d0",108,0,,,,,,
"43f71a4b91ab4dc5867e722610be922f",104,0,,,,,,
"43f71a4b91ab4dc5867e722610be922f",101,0,,,,,,
"43f71a4b91ab4dc5867e722610be922f",107,5,1.5,0,,,,
"440dd7875bc345c7b08b421faa512592",108,0,,,,,,
"440dd7875bc345c7b08b421faa512592",106,0,,,,,,
"4431b77d140142969216b6a63dc40667",107,0,,,,,,
"4431b77d140142969216b6a63dc40667",105,0,,,,,,
"44b53ab146424f6b98d26c6bbd52929d",108,0,,,,,,
"44b7eb6679d04f2192783b1c29b05033",107,3,1.5,0,,,,
"44d4e3fbc0df4168a77b3c996ff96cee",106,0,,,,,,
"44d4e3fbc0df4168a77b3c996ff96cee",107,0,,,,,,
"44d8ad0ee1df435dae55f192a03107eb",107,1,2,0,,,,
"44d8ad0ee1df435dae55f192a03107eb",106,0,,,,,,
"4506144f72044672bfaf473fd8295aa8",105,0,,,,,,
"4506144f72044672bfaf473fd8295aa8",106,0,,,,,,
"451328a22e46469495762214d4b1df10",106,0,,,,,,
"451328a22e46469495762214d4b1df10",105,0,,,,,,
"4531bc43d3934446bb799695088ca370",106,0,,,,,,
"4531bc43d3934446bb799695088ca370",107,0,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",102,0,,,,,,
"454d5c38a5cb4edd82cc8ef5f96e8f12",107,6,1,0,,,,
"45b5acb5476142d7ac20ee5d24095967",106,0,,,,,,
"45b5acb5476142d7ac20ee5d24095967",105,0,,,,,,
"465331c0853145f9b55e651ed0ffb548",108,0,,,,,,
"465331c0853145f9b55e651ed0ffb548",107,0,,,,,,
"465331c0853145f9b55e651ed0ffb548",106,0,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",108,0,,,,,,
"46836522fff147d2a0b75bc94fec4ea2",107,2,1,0,,,,
"46836522fff147d2a0b75bc94fec4ea2",105,0,,,,,,
"468d169cb02c428dbe52324c986418af",106,0,,,,,,
"46d2fee36024408e8679826eabd2de51",107,4,1.5,0,,,,
"46f5567f540b4d349aa817c1659dc158",107,0,,,,,,
"46f5567f540b4d349aa817c1659dc158",105,0,,,,,,
"472b095567564cfe8cb4d4da6bdc3cdb",107,0,,,,,,
"475ef9bd4a8844ccbc220ff21f90aa8d",107,0,,,,,,
"47647c043c6849689d68bbcf10093e2f",108,0,,,,,,
"476cadeb6b814cc991600a2664047de3",105,0,,,,,,
"476ce5bf870d4dff800dff6927e5e10c",108,0,,,,,,
"478bb11b7570489b81a7b195c95db5bb",105,0,,,,,,
"478c789c61a541fea1929c2a25ebed31",107,0,,,,,,
"478c789c61a541fea1929c2a25ebed31",106,0,,,,,,
"478c789c61a541fea1929c2a25ebed31",105,0,,,,,,
"47b6785c87844629b614bf449c244fdf",106,0,,,,,,
"47b6785c87844629b614bf449c244fdf",108,0,,,,,,
"47b6785c87844629b614bf449c244fdf",107,0,,,,,,
"47b6785c87844629b614bf449c244fdf",105,0,,,,,,
"47bb76556a8b4a88ae1d0b6d3e1d609e",107,2,1,0,,,,
"47bb76556a8b4a88ae1d0b6d3e1d609e",106,0,,,,,,
"47dbb99a6fe142329ddabfef5d78d640",106,0,,,,,,
"47dbb99a6fe142329ddabfef5d78d640",105,0,,,,,,
"47dbb99a6fe142329ddabfef5d78d640",101,0,,,,,,
"481c37f0ecdf4695b5513244789cf32e",107,0,,,,,,
"481c37f0ecdf4695b5513244789cf32e",106,0,,,,,,
"4854e44da3904bb49b6cc77c09357018",107,0,,,,,,
"485881b6f60a454597da9f4487f31615",108,0,,,,,,
"485881b6f60a454597da9f4487f31615",101,0,,,,,,
"4864b552d6f54bd7957c946a94ea8f4c",106,0,,,,,,
"4864b552d6f54bd7957c946a94ea8f4c",101,0,,,,,,
"4864b552d6f54bd7957c946a94ea8f4c",107,1,1,0,,,,
"487985446fde4b70ad526bd6a73c9b65",107,0,,,,,,
"487985446fde4b70ad526bd6a73c9b65",106,0,,,,,,
"487985446fde4b70ad526bd6a73c9b65",105,0,,,,,,
"487fbda86e8e40ca8f2d68ac4bf3f5be",107,5,0.5,0,,,,
"487fbda86e8e40ca8f2d68ac4bf3f5be",105,0,,,,,,
"4898d4c83547442a8418efb00ae40aaf",106,0,,,,,,
"4898d4c83547442a8418efb00ae40aaf",105,0,,,,,,
"48b970865cd6430fb2683b2ed40a95da",101,0,,,,,,
"48e3d859a85c4ccd9973f89aaf001129",106,0,,,,,,
"48e3d859a85c4ccd9973f89aaf001129",108,0,,,,,,
"495f071218774484b56d520ad983b7e8",108,0,,,,,,
"495f071218774484b56d520ad983b7e8",105,0,,,,,,
"495f071218774484b56d520ad983b7e8",107,0,,,,,,
"496e720d7b67421b8350646ddf9af9f2",106,0,,,,,,
"496e720d7b67421b8350646ddf9af9f2",108,0,,,,,,
"496e720d7b67421b8350646ddf9af9f2",107,2,1,0,,,,
"496e720d7b67421b8350646ddf9af9f2",105,0,,,,,,
"49992cdfc9374a0f92856a892a32e7ef",105,0,,,,,,
"49992cdfc9374a0f92856a892a32e7ef",106,0,,,,,,
"49992cdfc9374a0f92856a892a32e7ef",107,8,0.5,0,,,,
"49992cdfc9374a0f92856a892a32e7ef",108,0,,,,,,
"49a0ea12aca04db3812c4704772e5186",107,0,,,,,,
"49a0ea12aca04db3812c4704772e5186",106,0,,,,,,
"49aee03e5c2f45e1b99b5fc39d809bf6",107,0,,,,,,
"49aee03e5c2f45e1b99b5fc39d809bf6",106,0,,,,,,
"4a1416a4b0874159aff36a5f93191020",105,0,,,,,,
"4a1416a4b0874159aff36a5f93191020",107,4,0.5,0,,,,
"4a1416a4b0874159aff36a5f93191020",106,0,,,,,,
"4a8e3be9296a4254b35b14d36c81c065",107,0,,,,,,
"4a8e3be9296a4254b35b14d36c81c065",106,0,,,,,,
"4a8e3be9296a4254b35b14d36c81c065",105,0,,,,,,
"4aa7e3e3aa76461eb2006f013c593752",106,0,,,,,,
"4aa7e3e3aa76461eb2006f013c593752",107,0,,,,,,
"4aa7e3e3aa76461eb2006f013c593752",105,0,,,,,,
"4ae5806130cc4430bcbb1432f94d183c",107,0,,,,,,
"4ae5806130cc4430bcbb1432f94d183c",106,0,,,,,,
"4ae5a516e47d467e96c4029a0000f4b4",106,0,,,,,,
"4aff9ba979d844f298d8883e424e68d8",107,0,,,,,,
"4aff9ba979d844f298d8883e424e68d8",108,0,,,,,,
"4b285f0f20c646dea7e3dd2da5a0cc5c",107,3,1,0,,,,
"4b285f0f20c646dea7e3dd2da5a0cc5c",106,0,,,,,,
"4b389f7ef0e44209955498547358d823",107,0,,,,,,
"4b389f7ef0e44209955498547358d823",106,0,,,,,,
"4b389f7ef0e44209955498547358d823",108,0,,,,,,
"4b3eb3160b6b4a0f9836788247843565",105,0,,,,,,
"4b3eb3160b6b4a0f9836788247843565",106,0,,,,,,
"4b451405a99342a5a1343b0154c8c557",107,0,,,,,,
"4b58c81f7d1f4abab327ee3ad76190fb",108,0,,,,,,
"4b7b477a6d214019ab531b245c5c6474",107,0,,,,,,
"4b8d2fc438d344cf9d22130086979cf4",106,0,,,,,,
"4b8d2fc438d344cf9d22130086979cf4",107,0,,,,,,
"4bba574bbf8f46ccbc10019d13da3841",105,0,,,,,,
"4bba574bbf8f46ccbc10019d13da3841",106,0,,,,,,
"4bba574bbf8f46ccbc10019d13da3841",107,10,1,0,,,,
"4c1e2d5397df4f3d8be86f71385dd9b5",108,0,,,,,,
"4c1e2d5397df4f3d8be86f71385dd9b5",107,0,,,,,,
"4c2b6ab893a74753b5aed1853e854af6",105,0,,,,,,
"4c2b6ab893a74753b5aed1853e854af6",107,3,1.5,0,,,,
"4c2b6ab893a74753b5aed1853e854af6",106,0,,,,,,
"4c651601455d47ebb4b2d6cda3aeb796",107,0,,,,,,
"4c651601455d47ebb4b2d6cda3aeb796",106,0,,,,,,
"4c651601455d47ebb4b2d6cda3aeb796",108,0,,,,,,
"4c6ccee1737e46ffb38c5437e551e3c3",106,0,,,,,,
"4c930656ec914ea9b7b0a7d3f618ffb4",106,0,,,,,,
"4c930656ec914ea9b7b0a7d3f618ffb4",107,2,0,0,,,,
"4c930656ec914ea9b7b0a7d3f618ffb4",105,0,,,,,,
"4c94e59d3e064e91abf311c347c25270",107,1,1,0,,,,
"4caade3e60ef449893243513847812a0",107,3,1,0,,,,
"4cdfca9cc91f4424a80d361df06952e7",107,0,,,,,,
"4cdfca9cc91f4424a80d361df06952e7",106,0,,,,,,
"4cdfca9cc91f4424a80d361df06952e7",105,0,,,,,,
"4ce75b49d19f496f9dec50c50813251f",102,0,,,,,,
"4ce75b49d19f496f9dec50c50813251f",108,0,,,,,,
"4d06bd2529aa4381816fb485f8dac688",107,6,1,0,,,,
"4d06bd2529aa4381816fb485f8dac688",106,0,,,,,,
"4d110b7d326c4109b1a2f5cb987eef92",106,0,,,,,,
"4d58adc564a84c70adbd694836fcbdd6",105,0,,,,,,
"4d58adc564a84c70adbd694836fcbdd6",108,0,,,,,,
"4d58adc564a84c70adbd694836fcbdd6",106,0,,,,,,
"4d58adc564a84c70adbd694836fcbdd6",107,2,2,0,,,,
"4d653bb8ed4c40c6a5db54dcfdd0ebcb",105,0,,,,,,
"4d653bb8ed4c40c6a5db54dcfdd0ebcb",107,0,,,,,,
"4d77a6468adb430faa1279387ee1a0d8",107,15,2,0,,,,
"4d77a6468adb430faa1279387ee1a0d8",106,0,,,,,,
"4d77a6468adb430faa1279387ee1a0d8",108,0,,,,,,
"4d77a6468adb430faa1279387ee1a0d8",105,0,,,,,,
"4d831e3912f4492d9726551c75523d5e",106,0,,,,,,
"4d831e3912f4492d9726551c75523d5e",107,0,,,,,,
"4d831e3912f4492d9726551c75523d5e",105,0,,,,,,
"4dc2ee3adf1245ff8f4e225adb0f4cbc",108,0,,,,,,
"4dc2ee3adf1245ff8f4e225adb0f4cbc",106,0,,,,,,
"4dc2ee3adf1245ff8f4e225adb0f4cbc",107,0,,,,,,
"4dc2ee3adf1245ff8f4e225adb0f4cbc",105,0,,,,,,
"4dca9fca223242148ba754990e922fd0",107,2,2,0,,,,
"4dca9fca223242148ba754990e922fd0",106,0,,,,,,
"4dca9fca223242148ba754990e922fd0",105,0,,,,,,
"4dce18d3d0104e02a6e7cf02881f317c",107,0,,,,,,
"4dfc5e6dea2943d39a54ec4f5c22e1e0",107,0,,,,,,
"4e357f82506240e490a9b23b571114bf",106,0,,,,,,
"4eacf3a441324962bebe71deb6a484a9",106,0,,,,,,
"4eb28ac9ee9849f69d0f9806d6e8aa6e",106,1,8,0,,,,
"4eb28ac9ee9849f69d0f9806d6e8aa6e",105,0,,,,,,
"4ec2b0b632f54d069bc6da7b7ed1e91d",106,0,,,,,,
"4ec2b0b632f54d069bc6da7b7ed1e91d",107,6,3.5,0,,,,
"4ec2b0b632f54d069bc6da7b7ed1e91d",105,0,,,,,,
"4f079774a5ee485588ae4cfff939b089",108,0,,,,,,
"4f079774a5ee485588ae4cfff939b089",107,0,,,,,,
"4f1061a0b3ca439abc538fde335b4ba9",107,1,1.5,0,,,,
"4f1061a0b3ca439abc538fde335b4ba9",105,0,,,,,,
"4f4a1fbe2ba741a88426a21e99551e35",107,6,2,0,,,,
"4faea088444d454e8a3f7e7887be6b89",106,0,,,,,,
"4faea088444d454e8a3f7e7887be6b89",105,0,,,,,,
"4faea088444d454e8a3f7e7887be6b89",107,1,1,0,,,,
"4fcac595a4bf40d69cba13807e4dfe71",107,0,,,,,,
"4fecc31eb7ee465587da09e32e2bf4a0",106,0,,,,,,
"501f83b984f34171adfa1850fc82f12a",106,0,,,,,,
"5080bcd282ac4ec889af3bf823de55b6",107,2,1.8,0,,,,
"5080bcd282ac4ec889af3bf823de55b6",105,0,,,,,,
"5080bcd282ac4ec889af3bf823de55b6",106,0,,,,,,
"5083de06b7284974819a0edafe4f2c9d",105,0,,,,,,
"5083de06b7284974819a0edafe4f2c9d",106,0,,,,,,
"5083de06b7284974819a0edafe4f2c9d",107,0,,,,,,
"50af7990fb164f51bb03105db8e410cf",106,0,,,,,,
"50af7990fb164f51bb03105db8e410cf",107,0,,,,,,
"50b14fc9fac141cea423200916456292",107,1,1.5,0,,,,
"50e0bd6fa19a4d4f8c96669910359c91",106,0,,,,,,
"50e0bd6fa19a4d4f8c96669910359c91",107,6,1,0,,,,
"510913bc5f8b459d8e798d7f01ded394",107,0,,,,,,
"510913bc5f8b459d8e798d7f01ded394",105,0,,,,,,
"510d48e5c8f845c6ae72abab30bd50a1",108,0,,,,,,
"510d48e5c8f845c6ae72abab30bd50a1",107,0,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",107,0,,,,,,
"511a2974a3ce48ff88c08b1b3dd7c2da",106,0,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",108,0,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",107,0,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",105,0,,,,,,
"5120b1ab49fe44cab5b197e3615a670f",106,1,15,0,,,,
"515101ffb1f5495eba8eacd974f4f63a",105,0,,,,,,
"515101ffb1f5495eba8eacd974f4f63a",107,0,,,,,,
"5194755e4fc140498ff85f1759ca8895",103,2,1.5,0,,,,
"5194755e4fc140498ff85f1759ca8895",108,0,,,,,,
"51a5917cfc8743e59c4c4f7df9993550",106,0,,,,,,
"51c657fb541547739f4247c1aaf157c5",107,2,2,0,,,,
"51f6b6d5efc3486fb2d24b96b9e2e55f",106,0,,,,,,
"51f6b6d5efc3486fb2d24b96b9e2e55f",105,1,100,88,4,880000,1,2
"51f6b6d5efc3486fb2d24b96b9e2e55f",107,0,,,,,,
"5274f9bea0984985b3e8f56b6bd1b8b9",107,0,,,,,,
"5274f9bea0984985b3e8f56b6bd1b8b9",106,0,,,,,,
"5274f9bea0984985b3e8f56b6bd1b8b9",101,0,,,,,,
"528a91a62f9c4010a705c622bda84d3a",105,0,,,,,,
"52b1e0c2db054589afd4f57f1554d2e2",108,0,,,,,,
"52b1e0c2db054589afd4f57f1554d2e2",101,0,,,,,,
"52b1e0c2db054589afd4f57f1554d2e2",105,0,,,,,,
"52bd215abb644575896b9092ec4486e8",105,0,,,,,,
"52bd215abb644575896b9092ec4486e8",106,0,,,,,,
"52bd215abb644575896b9092ec4486e8",107,1,1,0,,,,
"52cbe6a1b6b8481cabe9c7d5fe14f626",107,0,,,,,,
"52de213e292544f28f0e0a19e6a6f931",101,0,,,,,,
"52de213e292544f28f0e0a19e6a6f931",108,0,,,,,,
"5350bcf3dc074d5fba68113e0ed56efe",105,0,,,,,,
"5350bcf3dc074d5fba68113e0ed56efe",107,1,0,0,,,,
"5350bcf3dc074d5fba68113e0ed56efe",106,0,,,,,,
"536a86389bc44ea4b9d6e7184726c1c8",108,0,,,,,,
"536a86389bc44ea4b9d6e7184726c1c8",107,0,,,,,,
"53a0bbca47fb4e3686bcb4d9354da3c5",105,0,,,,,,
"53a99bc9b4cf41cbb7e38fa15a64ef34",105,0,,,,,,
"53a99bc9b4cf41cbb7e38fa15a64ef34",106,0,,,,,,
"53b1a669bae44dfb90538bebac5ea03b",105,0,,,,,,
"53b1a669bae44dfb90538bebac5ea03b",107,0,,,,,,
"53f34901daf0423aacc3dfa377981d2c",106,0,,,,,,
"545e128f868a48fb90e83536e307e822",107,0,,,,,,
"545e128f868a48fb90e83536e307e822",105,0,,,,,,
"545e128f868a48fb90e83536e307e822",106,0,,,,,,
"549db14fab984d75bb4096ff0d918c37",108,0,,,,,,
"549db14fab984d75bb4096ff0d918c37",107,0,,,,,,
"54be45fa86f24a8f9ecb581f78f992b8",107,0,,,,,,
"54be45fa86f24a8f9ecb581f78f992b8",108,0,,,,,,
"54be45fa86f24a8f9ecb581f78f992b8",106,0,,,,,,
"54be45fa86f24a8f9ecb581f78f992b8",105,0,,,,,,
"54f72efdcb124addbf1a5ddc89f27920",106,0,,,,,,
"54f72efdcb124addbf1a5ddc89f27920",107,2,2,0,,,,
"54ff8f8e953342da96062ae5d6c862de",106,2,10,0,,,,
"54ff8f8e953342da96062ae5d6c862de",105,2,115,0,,,,
"54ff8f8e953342da96062ae5d6c862de",107,0,,,,,,
"550878e14ace4f93a3e4b486d070efa8",106,2,20,0,,,,
"550878e14ace4f93a3e4b486d070efa8",108,0,,,,,,
"55184d4e2cef4b68b0814974b9b43785",107,0,,,,,,
"55184d4e2cef4b68b0814974b9b43785",105,0,,,,,,
"5531b1d7466248e688ff0e6f58332ec7",106,0,,,,,,
"5531b1d7466248e688ff0e6f58332ec7",108,0,,,,,,
"5531b1d7466248e688ff0e6f58332ec7",107,2,1,0,,,,
"553887c6c4b3465d9ea013cd04d7b350",107,0,,,,,,
"555ccfcf9a0944c0866a2edf5a6903e0",108,0,,,,,,
"555ccfcf9a0944c0866a2edf5a6903e0",105,0,,,,,,
"555ccfcf9a0944c0866a2edf5a6903e0",107,0,,,,,,
"555ccfcf9a0944c0866a2edf5a6903e0",106,0,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",107,1,2,0,,,,
"55cb0ac9e985428394d3f0085cd05ffe",104,0,,,,,,
"55cb0ac9e985428394d3f0085cd05ffe",101,0,,,,,,
"55e256a234e141cea64051f860072767",106,0,,,,,,
"55e256a234e141cea64051f860072767",107,1,1.5,0,,,,
"561b22f3db874c2d9200f5fc5fcd8815",105,0,,,,,,
"561b9da0e83b491fbe93b0b5dc93dbff",106,0,,,,,,
"5650605514ae405cad87c8e185fc51cd",108,0,,,,,,
"5650605514ae405cad87c8e185fc51cd",105,0,,,,,,
"567065d1813e402aae322ad0a6096c6a",106,0,,,,,,
"567065d1813e402aae322ad0a6096c6a",107,0,,,,,,
"567065d1813e402aae322ad0a6096c6a",105,0,,,,,,
"56746c03ed274ca097e558508cdd7803",108,0,,,,,,
"56746c03ed274ca097e558508cdd7803",104,0,,,,,,
"56746c03ed274ca097e558508cdd7803",105,0,,,,,,
"56746c03ed274ca097e558508cdd7803",106,0,,,,,,
"56791b0c00ac4630824393ed6ddea3d9",106,0,,,,,,
"56791b0c00ac4630824393ed6ddea3d9",108,0,,,,,,
"56bb6433aa6f4ca9af100b667c2f137e",107,0,,,,,,
"56bb6433aa6f4ca9af100b667c2f137e",106,0,,,,,,
"56ce385d39df4a0590ca4243ad2fcc2b",106,0,,,,,,
"56ce385d39df4a0590ca4243ad2fcc2b",107,1,1,0,,,,
"5705343aebc543d39182458fd3719c49",106,0,,,,,,
"5705343aebc543d39182458fd3719c49",108,0,,,,,,
"5705343aebc543d39182458fd3719c49",107,0,,,,,,
"5721ad458afe436a97e71438fe24fe1c",106,0,,,,,,
"5721ad458afe436a97e71438fe24fe1c",107,0,,,,,,
"57339e98c7394235b066f68926d99bb5",107,3,4.5,0,,,,
"57385c0cf5dd49b489f99849e31374b8",107,0,,,,,,
"57385c0cf5dd49b489f99849e31374b8",105,0,,,,,,
"575a4286a875466db1b27e3b82a2a04a",106,0,,,,,,
"5762fab09a1d43b2a711579301acc88c",107,1,1,0,,,,
"5762fab09a1d43b2a711579301acc88c",106,0,,,,,,
"57715583020e4b8393c3eebd059edaa9",106,0,,,,,,
"577c942c1d9846dba27cb3c2e26950f4",108,0,,,,,,
"5787bf9167b9429081326efeefd2634e",106,0,,,,,,
"5787bf9167b9429081326efeefd2634e",107,6,1.5,0,,,,
"5787bf9167b9429081326efeefd2634e",105,0,,,,,,
"57ad19c7b77b4c01816ae792f50a11b1",108,0,,,,,,
"57ad19c7b77b4c01816ae792f50a11b1",107,0,,,,,,
"57ad19c7b77b4c01816ae792f50a11b1",105,0,,,,,,
"57ad19c7b77b4c01816ae792f50a11b1",101,0,,,,,,
"57bffaba1b7e46f58b60fa9c0948e0fb",106,0,,,,,,
"57bffaba1b7e46f58b60fa9c0948e0fb",107,0,,,,,,
"57bffaba1b7e46f58b60fa9c0948e0fb",101,0,,,,,,
"57dc4b8d45af456f93137c78f770b884",106,0,,,,,,
"57dc4b8d45af456f93137c78f770b884",107,4,0.5,0,,,,
"5824cf99fa5a4d309164f552396aba5a",106,0,,,,,,
"5824cf99fa5a4d309164f552396aba5a",107,1,3.2,0,,,,
"5824cf99fa5a4d309164f552396aba5a",101,0,,,,,,
"5824cf99fa5a4d309164f552396aba5a",105,0,,,,,,
"5828ea6615bf419da7de3f6e1264b1cf",106,0,,,,,,
"5862316eafcf4a14bd059881a1dd0086",106,0,,,,,,
"5862316eafcf4a14bd059881a1dd0086",108,0,,,,,,
"5866a34b9fa64c778c168948f8044a71",106,0,,,,,,
"587e30676b704513b656d0d84c031344",106,0,,,,,,
"587e30676b704513b656d0d84c031344",105,0,,,,,,
"5896313ce0e04d6489223a727874d162",108,0,,,,,,
"58cb595bf02345819cd8406fd6a9c412",108,0,,,,,,
"58cd527a930742bb86440a5b61fa2cba",104,0,,,,,,
"58cd527a930742bb86440a5b61fa2cba",107,2,1,0,,,,
"58f54c0441534f3f9b38c89127f90c6e",106,0,,,,,,
"58f54c0441534f3f9b38c89127f90c6e",107,0,,,,,,
"592cbce7d1cb40159b9c5a008c3230e3",106,0,,,,,,
"592cbce7d1cb40159b9c5a008c3230e3",107,0,,,,,,
"592e3150e433437594322098f18b75d5",106,0,,,,,,
"592e3150e433437594322098f18b75d5",107,0,,,,,,
"592f510ca124499cb5ffffdb0c4c8396",108,0,,,,,,
"592f510ca124499cb5ffffdb0c4c8396",106,0,,,,,,
"592f510ca124499cb5ffffdb0c4c8396",107,1,0.5,0,,,,
"5938e3309fca4f80a49835bc91051f60",105,0,,,,,,
"5938e3309fca4f80a49835bc91051f60",107,2,2,0,,,,
"595e8866103c47a1b2dc8362d39ab867",105,0,,,,,,
"59753499ae3d4a3c9a41c6923c8e2bb6",106,0,,,,,,
"59753499ae3d4a3c9a41c6923c8e2bb6",105,0,,,,,,
"59753499ae3d4a3c9a41c6923c8e2bb6",107,2,2,0,,,,
"5999874f032646b1974c216a99b4e928",106,0,,,,,,
"59b3f2f04b98457cb94292769d6e99f2",107,0,,,,,,
"59b3f2f04b98457cb94292769d6e99f2",106,0,,,,,,
"59b3f2f04b98457cb94292769d6e99f2",105,0,,,,,,
"5a022b3a7584434d93d55ed0d3fc0d7c",106,0,,,,,,
"5a0c9f97fb914766b812cb29004d11a0",108,0,,,,,,
"5a0d083d6d4f4c929d7c8b0d68cb1923",106,0,,,,,,
"5a0d083d6d4f4c929d7c8b0d68cb1923",107,0,,,,,,
"5a191f4feef04101bfcf7185113a4d4c",106,0,,,,,,
"5a29ad3ce6b44fbd8605197d366b8a30",106,0,,,,,,
"5a5c898bf25745f9bcf8c21878a8bcdc",107,0,,,,,,
"5aab8576106f400ba3543587c78b65b1",106,7,30,0,,,,
"5acd41fba38247abac123ad3ea315b8a",106,0,,,,,,
"5acd41fba38247abac123ad3ea315b8a",107,0,,,,,,
"5acd41fba38247abac123ad3ea315b8a",105,0,,,,,,
"5acddcc85f0d4821b109ca4656c015ea",107,1,1.5,0,,,,
"5ad6ab2e325d4acd8da289a6afe76e1c",106,0,,,,,,
"5b0e6c83964a462791fff0680bf97618",106,1,50,0,,,,
"5b0e6c83964a462791fff0680bf97618",108,0,,,,,,
"5b0fb03d51ff459b89d840951df391ed",107,0,,,,,,
"5b4d55c8d2dd4c7fa7e716f1024cbed8",101,0,,,,,,
"5b4dba5ebd2245fe8fd1e7efd21a24df",106,0,,,,,,
"5b4dba5ebd2245fe8fd1e7efd21a24df",101,0,,,,,,
"5b553e215d07481fa6521907cd3d58c8",107,2,2,0,,,,
"5b8c0268f0024da88e6f3d6a7106fd7f",107,0,,,,,,
"5b9f45f91a864ba09fbc1b2c6ff83b80",105,0,,,,,,
"5b9f45f91a864ba09fbc1b2c6ff83b80",106,0,,,,,,
"5bac9c3a21224229b37ea0486eee1b54",106,0,,,,,,
"5bac9c3a21224229b37ea0486eee1b54",105,0,,,,,,
"5bb863ad2a1243cc9218594974735314",107,1,1,0,,,,
"5bb863ad2a1243cc9218594974735314",106,0,,,,,,
